  200   19900
  114     195      35
  114     196      49
  114     197       4
  114     198      45
  114     199      11
  114     200      42
  115     116      34
  115     117      38
  115     118      18
  115     119      34
  115     120       1
  115     121      38
  115     122      31
  115     123      10
  115     124      11
  115     125      40
  115     126      37
  115     127      32
  115     128      27
  115     129      23
  115     130      23
  115     131       2
  115     132      48
  115     133      26
  115     134       1
  115     135      32
  115     136       2
  115     137      12
  115     138      25
  115     139      20
  115     140      18
  115     141      45
  115     142       4
  115     143      15
  115     144      46
  115     145      46
  115     146      48
  115     147      41
  115     148      23
  115     149       5
  115     150      43
  115     151      10
  115     152      31
  115     153      23
  115     154      47
  115     155      31
  115     156      16
  115     157      39
  115     158       1
  115     159      50
  115     160       3
  115     161      46
  115     162      24
  115     163      47
  115     164      21
  115     165      18
  115     166      15
  115     167      30
  115     168      28
  115     169      31
  115     170      12
  115     171      15
  115     172      30
  115     173      40
  115     174      39
  115     175       4
  115     176      39
  115     177      41
  115     178      25
  115     179      30
  115     180       6
  115     181      18
  115     182      20
  115     183       5
  115     184      48
  115     185      12
  115     186      49
  115     187       3
  115     188      26
  115     189      35
  115     190      36
  115     191      46
  115     192      50
  115     193      31
  115     194      16
  115     195      31
  115     196       7
  115     197      22
  115     198      50
  115     199      41
  115     200      31
  116     117      47
  116     118      16
  116     119      10
  116     120      34
  116     121      34
  116     122      18
  116     123      46
  116     124      26
  116     125      25
  116     126      33
  116     127       7
  116     128      22
  116     129      14
  116     130       1
  116     131      17
  116     132      48
  116     133      50
  116     134      32
  116     135      26
  116     136      44
  116     137      12
  116     138      23
  116     139      41
  116     140      29
  116     141      46
  116     142       5
  116     143       5
  116     144      32
  116     145      18
  116     146      41
  116     147      29
  116     148      28
  116     149      28
  116     150      50
  116     151      44
  116     152      16
  116     153       9
  116     154      16
  116     155       7
  116     156      43
  116     157      24
  116     158       6
  116     159      37
  116     160      24
  116     161       9
  116     162      31
  116     163      45
  116     164      26
  116     165      35
  116     166      38
  116     167      33
  116     168      32
  116     169      16
  116     170      27
  116     171      36
  116     172      36
  116     173       9
  116     174      45
  116     175      25
  116     176      12
  116     177      15
  116     178       5
  116     179      33
  116     180      50
  116     181      21
  116     182      44
  116     183      40
  116     184      20
  116     185      26
  116     186      21
  116     187      21
  116     188      36
  116     189      17
  116     190      10
  116     191      18
  116     192       6
  116     193      33
  116     194      11
  116     195       1
  116     196       1
  116     197       1
  116     198      44
  116     199      29
  116     200      36
  117     118      11
  117     119      31
  117     120      12
  117     121      24
  117     122      22
  117     123      50
  117     124      30
  117     125      41
  117     126      22
  117     127      37
  117     128       1
  117     129      32
  117     130      14
  117     131      36
  117     132      14
  117     133      38
  117     134      23
  117     135      38
  117     136       3
  117     137      45
  117     138      15
  117     139      22
  117     140       2
  117     141      50
  117     142       2
  117     143      34
  117     144      44
  117     145      10
  117     146      18
  117     147      40
  117     148      12
  117     149      37
  117     150      32
  117     151      43
  117     152      48
  117     153      38
  117     154      13
  117     155      39
  117     156       5
  117     157      39
  117     158       1
  117     159      11
  117     160      11
  117     161      12
  117     162      14
  117     163      44
  117     164      43
  117     165      23
  117     166      10
  117     167      33
  117     168      48
  117     169      33
  117     170      29
  117     171      48
  117     172      10
  117     173      38
  117     174      28
  117     175       7
  117     176      50
  117     177      42
  117     178      21
  117     179      42
  117     180      25
  117     181      24
  117     182       5
  117     183      39
  117     184      25
  117     185      25
  117     186      23
  117     187       1
  117     188      35
  117     189       2
  117     190      39
  117     191      16
  117     192       1
  117     193      34
  117     194      40
  117     195      29
  117     196      41
  117     197      21
  117     198      30
  117     199       6
  117     200      39
  118     119      10
  118     120       5
  118     121      29
  118     122      16
  118     123      18
  118     124      14
  118     125      17
  118     126      49
  118     127       5
  118     128      15
  118     129      30
  118     130       5
  118     131      49
  118     132      49
  118     133      33
  118     134       4
  118     135      30
  118     136      48
  118     137      30
  118     138      15
  118     139      20
  118     140      48
  118     141       1
  118     142      47
  118     143      42
  118     144       7
  118     145      35
  118     146       5
  118     147      41
  118     148      17
  118     149      29
  118     150      24
  118     151      24
  118     152      37
  118     153      26
  118     154      12
  118     155      17
  118     156      13
  118     157      44
  118     158      10
  118     159      24
  118     160      20
  118     161      25
  118     162      49
  118     163      38
  118     164      12
  118     165      22
  118     166      26
  118     167      50
  118     168      49
  118     169      26
  118     170       8
  118     171      23
  118     172      21
  118     173      24
  118     174      19
  118     175      15
  118     176       9
  118     177      32
  118     178       6
  118     179      30
  118     180       7
  118     181       3
  118     182      22
  118     183      47
  118     184      21
  118     185      19
  118     186      18
  118     187      12
  118     188       3
  118     189      25
  118     190      30
  118     191      39
  118     192      39
  118     193      16
  118     194      35
  118     195      47
  118     196      15
  118     197      15
  118     198      22
  118     199      36
  118     200      19
  119     120       5
  119     121      40
  119     122      21
  119     123      13
  119     124      48
  119     125      34
  119     126      49
  119     127      10
  119     128      18
  119     129       8
  119     130      20
  119     131      24
  119     132      46
  119     133      24
  119     134      12
  119     135      17
  119     136       7
  119     137       9
  119     138      49
  119     139      33
  119     140      36
  119     141      33
  119     142       4
  119     143      44
  119     144      24
  119     145      32
  119     146      42
  119     147      43
  119     148      23
  119     149      10
  119     150       4
  119     151      26
  119     152      37
  119     153      10
  119     154      45
  119     155      16
  119     156      38
  119     157      43
  119     158      43
  119     159       7
  119     160      36
  119     161      15
  119     162       1
  119     163      41
  119     164      15
  119     165       2
  119     166      40
  119     167      42
  119     168      41
  119     169       4
  119     170      20
  119     171      32
  119     172      12
  119     173      33
  119     174      50
  119     175       1
  119     176      27
  119     177      15
  119     178      13
  119     179      24
  119     180      47
  119     181       4
  119     182      47
  119     183      44
  119     184      17
  119     185      44
  119     186      15
  119     187      30
  119     188      21
  119     189      11
  119     190      21
  119     191       2
  119     192      21
  119     193      18
  119     194      14
  119     195       8
  119     196      46
  119     197       4
  119     198       4
  119     199      30
  119     200       3
  120     121      46
  120     122      33
  120     123       4
  120     124      24
  120     125       5
  120     126      10
  120     127       4
  120     128      46
  120     129      18
  120     130      27
  120     131       4
  120     132      32
  120     133      49
  120     134      11
  120     135      43
  120     136      46
  120     137      38
  120     138      28
  120     139       2
  120     140      46
  120     141      13
  120     142      41
  120     143      28
  120     144      33
  120     145      25
  120     146      43
  120     147      10
  120     148      19
  120     149      33
  120     150      29
  120     151      46
  120     152       4
  120     153      37
  120     154      49
  120     155      26
  120     156      27
  120     157      49
  120     158      22
  120     159      20
  120     160      26
  120     161      13
  120     162      13
  120     163       5
  120     164      10
  120     165      43
  120     166       2
  120     167       7
  120     168      36
  120     169      24
  120     170      12
  120     171      33
  120     172      47
  120     173      17
  120     174      33
  120     175      44
  120     176      12
  120     177      22
  120     178      47
  120     179       2
  120     180      15
  120     181      28
  120     182      22
  120     183      25
  120     184       1
  120     185      40
  120     186      40
  120     187      11
  120     188      12
  120     189      19
  120     190       2
  120     191      37
  120     192       5
  120     193      36
  120     194      32
  120     195      27
  120     196      46
  120     197      13
  120     198       4
  120     199      16
  120     200      38
  121     122      22
  121     123      25
  121     124      33
  121     125      34
  121     126      19
  121     127      39
  121     128      18
  121     129      16
  121     130      32
  121     131      40
  121     132      46
  121     133      18
  121     134       2
  121     135      43
  121     136      24
  121     137      48
  121     138      11
  121     139       2
  121     140      23
  121     141      43
  121     142      41
  121     143       8
  121     144      14
  121     145      18
  121     146      17
  121     147      44
  121     148      33
  121     149      34
  121     150       1
  121     151      47
  121     152      15
  121     153       1
  121     154      20
  121     155      11
  121     156      50
  121     157      47
  121     158      38
  121     159      23
  121     160      24
  121     161      39
  121     162      21
  121     163      33
  121     164      27
  121     165      29
  121     166       2
  121     167      21
  121     168       4
  121     169      16
  121     170      30
  121     171       4
  121     172      49
  121     173      32
  121     174      26
  121     175      28
  121     176      29
  121     177      31
  121     178       8
  121     179      50
  121     180       8
  121     181      39
  121     182      36
  121     183      33
  121     184      39
  121     185       3
  121     186      40
  121     187      39
  121     188       2
  121     189      47
  121     190      37
  121     191       5
  121     192      38
  121     193      29
  121     194       4
  121     195      37
  121     196      26
  121     197      40
  121     198      21
  121     199      17
  121     200      23
  122     123      15
  122     124      26
  122     125      32
  122     126      33
  122     127      45
  122     128       4
  122     129      44
  122     130       1
  122     131      22
  122     132      29
  122     133      42
  122     134      39
  122     135      43
  122     136      43
  122     137      46
  122     138      31
  122     139      32
  122     140      43
  122     141      37
  122     142      23
  122     143      47
  122     144      28
  122     145      16
  122     146      23
  122     147      39
  122     148      44
  122     149      24
  122     150       8
  122     151      10
  122     152      11
  122     153       8
  122     154      16
  122     155      49
  122     156      12
  122     157       7
  122     158      42
  122     159      13
  122     160       9
  122     161      44
  122     162      33
  122     163      26
  122     164      42
  122     165      25
  122     166      13
  122     167      30
  122     168      28
  122     169      24
  122     170      23
  122     171       8
  122     172      24
  122     173      19
  122     174      15
  122     175      27
  122     176      23
  122     177      32
  122     178      48
  122     179      45
  122     180      22
  122     181      46
  122     182      27
  122     183      48
  122     184      39
  122     185      44
  122     186      28
  122     187      39
  122     188      22
  122     189      22
  122     190      21
  122     191      29
  122     192      45
  122     193      43
  122     194      36
  122     195       2
  122     196      23
  122     197       1
  122     198      47
  122     199      24
  122     200      18
  123     124      37
  123     125      46
  123     126      20
  123     127      15
  123     128      32
  123     129      38
  123     130      27
  123     131      49
  123     132      26
  123     133      40
  123     134       1
  123     135      35
  123     136      29
  123     137      10
  123     138      19
  123     139      13
  123     140      28
  123     141      20
  123     142      39
  123     143      11
  123     144      50
  123     145      43
  123     146      29
  123     147      34
  123     148      10
  123     149      42
  123     150      45
  123     151      35
  123     152      30
  123     153       8
  123     154      27
  123     155      49
  123     156      36
  123     157      40
  123     158      13
  123     159       7
  123     160      40
  123     161      34
  123     162      29
  123     163       7
  123     164      39
  123     165      43
  123     166      15
  123     167      11
  123     168      39
  123     169      18
  123     170      36
  123     171      44
  123     172      23
  123     173      16
  123     174      35
  123     175       7
  123     176      46
  123     177      45
  123     178      21
  123     179      28
  123     180      49
  123     181      31
  123     182      43
  123     183      45
  123     184      25
  123     185      19
  123     186      43
  123     187      31
  123     188      41
  123     189      32
  123     190       4
  123     191       1
  123     192      25
  123     193      25
  123     194      11
  123     195      50
  123     196      41
  123     197      18
  123     198      16
  123     199      15
  123     200      31
  124     125      43
  124     126      50
  124     127      46
  124     128      20
  124     129      49
  124     130       4
  124     131      14
  124     132      38
  124     133      24
  124     134      45
  124     135      22
  124     136      34
  124     137      10
  124     138      31
  124     139      34
  124     140       8
  124     141      20
  124     142      47
  124     143      15
  124     144      32
  124     145       5
  124     146      38
  124     147      22
  124     148      45
  124     149      28
  124     150      37
  124     151      41
  124     152      24
  124     153      48
  124     154      45
  124     155      42
  124     156      31
  124     157       3
  124     158       5
  124     159       1
  124     160      13
  124     161       8
  124     162      29
  124     163       2
  124     164      28
  124     165       4
  124     166      18
  124     167      22
  124     168      31
  124     169      22
  124     170       6
  124     171      19
  124     172      38
  124     173      24
  124     174      15
  124     175      22
  124     176      29
  124     177      49
  124     178      32
  124     179      46
  124     180      50
  124     181       6
  124     182       1
  124     183      45
  124     184       1
  124     185      21
  124     186      37
  124     187      43
  124     188      14
  124     189       4
  124     190      31
  124     191      35
  124     192      29
  124     193      45
  124     194      35
  124     195      24
  124     196       8
  124     197      19
  124     198       9
  124     199      32
  124     200      49
  125     126      11
  125     127      46
  125     128      29
  125     129       5
  125     130      45
  125     131      49
  125     132       1
  125     133      30
  125     134      22
  125     135      46
  125     136      24
  125     137       2
  125     138      50
  125     139       9
  125     140      17
  125     141       3
  125     142       8
  125     143      23
  125     144       2
  125     145      47
  125     146      39
  125     147      16
  125     148       4
  125     149      40
  125     150      49
  125     151      11
  125     152      36
  125     153      36
  125     154      24
  125     155      22
  125     156      23
  125     157       1
  125     158       7
  125     159      35
  125     160      17
  125     161      19
  125     162      19
  125     163      15
  125     164      40
  125     165      20
  125     166       5
  125     167      23
  125     168      24
  125     169       7
  125     170      43
  125     171      50
  125     172      21
  125     173      18
  125     174      35
  125     175      17
  125     176      22
  125     177      20
  125     178       6
  125     179       9
  125     180      34
  125     181      34
  125     182       7
  125     183      15
  125     184      34
  125     185      38
  125     186      41
  125     187       2
  125     188       2
  125     189      38
  125     190      28
  125     191      36
  125     192      12
  125     193      50
  125     194      10
  125     195      47
  125     196      44
  125     197      44
  125     198       9
  125     199      31
  125     200      41
  126     127       3
  126     128      16
  126     129      11
  126     130      33
  126     131      48
  126     132       6
  126     133      29
  126     134       8
  126     135      50
  126     136      15
  126     137      39
  126     138       2
  126     139      36
  126     140      18
  126     141      41
  126     142       4
  126     143       8
  126     144      12
  126     145      31
  126     146      19
  126     147      10
  126     148      12
  126     149      34
  126     150      37
  126     151      29
  126     152      48
  126     153      34
  126     154      18
  126     155      17
  126     156      41
  126     157       1
  126     158      36
  126     159      34
  126     160      49
  126     161      17
  126     162       5
  126     163      30
  126     164      50
  126     165      29
  126     166      27
  126     167      10
  126     168       9
  126     169      48
  126     170      24
  126     171      38
  126     172       5
  126     173       1
  126     174      29
  126     175      17
  126     176      26
  126     177      38
  126     178      50
  126     179      42
  126     180      30
  126     181      48
  126     182      14
  126     183      41
  126     184      42
  126     185      10
  126     186      28
  126     187      22
  126     188      32
  126     189       3
  126     190      41
  126     191      24
  126     192      29
  126     193       6
  126     194      13
  126     195      14
  126     196      19
  126     197      45
  126     198      31
  126     199      23
  126     200      22
  127     128       8
  127     129      37
  127     130      19
  127     131       7
  127     132      39
  127     133       3
  127     134       7
  127     135       3
  127     136      34
  127     137       7
  127     138      28
  127     139      45
  127     140      47
  127     141       9
  127     142      29
  127     143      22
  127     144      38
  127     145      24
  127     146       2
  127     147       4
  127     148      49
  127     149      39
  127     150      17
  127     151      23
  127     152      49
  127     153       8
  127     154      30
  127     155      48
  127     156      46
  127     157       6
  127     158      48
  127     159      31
  127     160       8
  127     161      10
  127     162      23
  127     163       1
  127     164      42
  127     165       6
  127     166      31
  127     167      32
  127     168      16
  127     169       6
  127     170       3
  127     171       9
  127     172      14
  127     173       6
  127     174      22
  127     175      15
  127     176      15
  127     177       4
  127     178      36
  127     179       6
  127     180      14
  127     181       7
  127     182      21
  127     183      34
  127     184      14
  127     185       7
  127     186      36
  127     187      25
  127     188      27
  127     189      35
  127     190      20
  127     191      49
  127     192      27
  127     193      15
  127     194      13
  127     195      39
  127     196      41
  127     197      36
  127     198      11
  127     199      32
  127     200      46
  128     129      43
  128     130      16
  128     131      36
  128     132      43
  128     133       4
  128     134      18
  128     135      38
  128     136      30
  128     137      13
  128     138      30
  128     139      29
  128     140      34
  128     141      35
  128     142       9
  128     143      28
  128     144       1
  128     145      40
  128     146      12
  128     147       4
  128     148      37
  128     149      16
  128     150      46
  128     151      49
  128     152      42
  128     153      41
  128     154      40
  128     155      28
  128     156       4
  128     157      23
  128     158      22
  128     159      49
  128     160      16
  128     161      18
  128     162      15
  128     163      22
  128     164      37
  128     165      19
  128     166       2
  128     167      23
  128     168      11
  128     169      45
  128     170      34
  128     171       7
  128     172      28
  128     173      23
  128     174      36
  128     175      24
  128     176      45
  128     177       7
  128     178      40
  128     179      11
  128     180       8
  128     181       2
  128     182      16
  128     183      14
  128     184       3
  128     185      47
  128     186       3
  128     187      12
  128     188      11
  128     189      37
  128     190      18
  128     191      11
  128     192       8
  128     193       8
  128     194      44
  128     195       2
  128     196       8
  128     197      40
  128     198      36
  128     199      27
  128     200      31
  129     130       2
  129     131      13
  129     132      10
  129     133      24
  129     134      20
  129     135      28
  129     136      24
  129     137      29
  129     138       8
  129     139      32
  129     140      47
  129     141       4
  129     142      32
  129     143      44
  129     144      50
  129     145       7
  129     146      24
  129     147      39
  129     148      34
  129     149      34
  129     150      18
  129     151      50
  129     152      50
  129     153      33
  129     154      29
  129     155      22
  129     156      38
  129     157      21
  129     158      17
  129     159      25
  129     160      21
  129     161      17
  129     162       2
  129     163      49
  129     164      29
  129     165      14
  129     166       3
  129     167      46
  129     168      41
  129     169      13
  129     170      28
  129     171       9
  129     172      15
  129     173      32
  129     174      47
  129     175      13
  129     176       9
  129     177      48
  129     178       7
  129     179       5
  129     180      43
  129     181      24
  129     182      47
  129     183      25
  129     184      13
  129     185      33
  129     186      50
  129     187      42
  129     188      42
  129     189      44
  129     190      40
  129     191      31
  129     192      11
  129     193       1
  129     194      49
  129     195      11
  129     196      28
  129     197       7
  129     198       5
  129     199       9
  129     200      23
  130     131       1
  130     132      37
  130     133      12
  130     134      49
  130     135       4
  130     136      11
  130     137      23
  130     138      25
  130     139      13
  130     140      25
  130     141       2
  130     142      18
  130     143      39
  130     144       4
  130     145      46
  130     146      18
  130     147       1
  130     148       1
  130     149      17
  130     150      45
  130     151      22
  130     152      10
  130     153      42
  130     154      26
  130     155      29
  130     156      45
  130     157      20
  130     158      16
  130     159      11
  130     160      39
  130     161      37
  130     162      26
  130     163      48
  130     164      25
  130     165      23
  130     166      22
  130     167       1
  130     168      38
  130     169      41
  130     170       8
  130     171      10
  130     172      24
  130     173      37
  130     174      29
  130     175      19
  130     176       2
  130     177       8
  130     178       9
  130     179      21
  130     180      48
  130     181      22
  130     182      14
  130     183       8
  130     184      29
  130     185      15
  130     186      15
  130     187       5
  130     188      10
  130     189      47
  130     190      50
  130     191      44
  130     192      36
  130     193       4
  130     194      17
  130     195      50
  130     196      27
  130     197       4
  130     198      41
  130     199      34
  130     200      39
  131     132      17
  131     133       6
  131     134      36
  131     135      27
  131     136       1
  131     137       1
  131     138      10
  131     139      44
  131     140      10
  131     141       3
  131     142      43
  131     143      29
  131     144       5
  131     145      30
  131     146      12
  131     147      34
  131     148      16
  131     149      21
  131     150      47
  131     151      34
  131     152      22
  131     153       2
  131     154      24
  131     155       5
  131     156      32
  131     157      28
  131     158      25
  131     159      46
  131     160       8
  131     161      25
  131     162      33
  131     163      49
  131     164      19
  131     165      42
  131     166      32
  131     167      18
  131     168      34
  131     169      36
  131     170      29
  131     171      44
  131     172      37
  131     173      36
  131     174      29
  131     175      11
  131     176      27
  131     177       7
  131     178      45
  131     179       6
  131     180      30
  131     181      41
  131     182      13
  131     183      37
  131     184      40
  131     185      38
  131     186       3
  131     187      17
  131     188      17
  131     189      27
  131     190      42
  131     191      39
  131     192      28
  131     193      47
  131     194      22
  131     195      33
  131     196      16
  131     197      28
  131     198      43
  131     199      48
  131     200      34
  132     133      44
  132     134      30
  132     135      25
  132     136      28
  132     137      17
  132     138      17
  132     139      21
  132     140      23
  132     141      17
  132     142      38
  132     143      31
  132     144      24
  132     145       5
  132     146      24
  132     147      15
  132     148      33
  132     149      10
  132     150      34
  132     151      39
  132     152      15
  132     153      12
  132     154       6
  132     155      32
  132     156      44
  132     157       5
  132     158       1
  132     159      46
  132     160      21
  132     161      46
  132     162      31
  132     163      27
  132     164      16
  132     165      25
  132     166      12
  132     167      15
  132     168      42
  132     169       9
  132     170       3
  132     171      27
  132     172      37
  132     173      12
  132     174      46
  132     175       6
  132     176      27
  132     177       6
  132     178      25
  132     179       7
  132     180      30
  132     181       4
  132     182      44
  132     183      26
  132     184       3
  132     185      41
  132     186      34
  132     187       5
  132     188      15
  132     189       6
  132     190      38
  132     191      33
  132     192      35
  132     193      22
  132     194      21
  132     195       4
  132     196      45
  132     197      10
  132     198      45
  132     199      34
  132     200      31
  133     134      26
  133     135      28
  133     136       2
  133     137      26
  133     138      11
  133     139      11
  133     140      43
  133     141      46
  133     142      18
  133     143      19
  133     144      35
  133     145      17
  133     146      12
  133     147       3
  133     148       1
  133     149      41
  133     150      30
  133     151      12
  133     152       6
  133     153      28
  133     154      27
  133     155      43
  133     156      19
  133     157      17
  133     158      40
  133     159      44
  133     160      35
  133     161      11
  133     162      18
  133     163      29
  133     164      35
  133     165       3
  133     166      24
  133     167      13
  133     168      12
  133     169      16
  133     170      32
  133     171       3
  133     172      10
  133     173      36
  133     174      11
  133     175       1
  133     176       4
  133     177      28
  133     178      23
  133     179      24
  133     180      43
  133     181      12
  133     182      29
  133     183      30
  133     184      48
  133     185      31
  133     186       7
  133     187       1
  133     188      18
  133     189       8
  133     190      20
  133     191      42
  133     192       1
  133     193      35
  133     194      35
  133     195      12
  133     196      15
  133     197      15
  133     198       5
  133     199      35
  133     200      23
  134     135      12
  134     136      44
  134     137      44
  134     138       6
  134     139      19
  134     140      35
  134     141      43
  134     142      22
  134     143      10
  134     144      38
  134     145      19
  134     146      28
  134     147      21
  134     148      34
  134     149      23
  134     150      15
  134     151       3
  134     152      42
  134     153      23
  134     154      43
  134     155      11
  134     156       4
  134     157       4
  134     158       3
  134     159      46
  134     160      13
  134     161       2
  134     162      27
  134     163       7
  134     164      15
  134     165      17
  134     166       3
  134     167       9
  134     168      30
  134     169      41
  134     170      39
  134     171      40
  134     172      30
  134     173      22
  134     174       1
  134     175       6
  134     176      37
  134     177      20
  134     178      29
  134     179      14
  134     180      13
  134     181      30
  134     182      49
  134     183       2
  134     184      38
  134     185      32
  134     186      36
  134     187      25
  134     188      48
  134     189       3
  134     190      11
  134     191      18
  134     192      31
  134     193      24
  134     194       7
  134     195      11
  134     196      38
  134     197       9
  134     198      18
  134     199      16
  134     200      37
  135     136       8
  135     137       3
  135     138      27
  135     139      21
  135     140      31
  135     141      11
  135     142      47
  135     143      10
  135     144      27
  135     145      16
  135     146      43
  135     147      49
  135     148       9
  135     149      25
  135     150      40
  135     151      27
  135     152      46
  135     153      39
  135     154      23
  135     155      37
  135     156      11
  135     157      24
  135     158      44
  135     159       5
  135     160      11
  135     161      27
  135     162      22
  135     163       4
  135     164      46
  135     165      43
  135     166      45
  135     167      12
  135     168      29
  135     169      10
  135     170      28
  135     171      22
  135     172      19
  135     173      15
  135     174      32
  135     175      48
  135     176      28
  135     177      50
  135     178      17
  135     179      33
  135     180       1
  135     181       6
  135     182      40
  135     183      28
  135     184      28
  135     185      36
  135     186      47
  135     187      37
  135     188      47
  135     189      29
  135     190      42
  135     191      23
  135     192      17
  135     193      11
  135     194      14
  135     195      49
  135     196      43
  135     197       1
  135     198      14
  135     199      49
  135     200       7
  136     137      21
  136     138       8
  136     139      10
  136     140       6
  136     141      21
  136     142      31
  136     143      36
  136     144       6
  136     145      20
  136     146      48
  136     147      20
  136     148      47
  136     149      16
  136     150      15
  136     151      30
  136     152       7
  136     153      40
  136     154      17
  136     155      11
  136     156      17
  136     157      32
  136     158      30
  136     159      26
  136     160       1
  136     161      18
  136     162      14
  136     163      32
  136     164       7
  136     165      27
  136     166      30
  136     167      19
  136     168      32
  136     169      32
  136     170      20
  136     171      14
  136     172      21
  136     173      18
  136     174      36
  136     175       9
  136     176       5
  136     177      41
  136     178      24
  136     179      43
  136     180      20
  136     181      41
  136     182      42
  136     183      38
  136     184       5
  136     185      12
  136     186       5
  136     187      39
  136     188      29
  136     189      23
  136     190       6
  136     191      32
  136     192      21
  136     193      30
  136     194       2
  136     195       5
  136     196      19
  136     197      31
  136     198       2
  136     199      21
  136     200      46
  137     138      44
  137     139      35
  137     140      45
  137     141      38
  137     142      30
  137     143      32
  137     144      48
  137     145      43
  137     146      24
  137     147      36
  137     148      33
  137     149      37
  137     150      35
  137     151       9
  137     152      20
  137     153       8
  137     154      19
  137     155      15
  137     156       9
  137     157      18
  137     158      11
  137     159      33
  137     160      48
  137     161      35
  137     162      28
  137     163      13
  137     164      26
  137     165      47
  137     166      16
  137     167      36
  137     168      24
  137     169      16
  137     170      41
  137     171      26
  137     172      15
  137     173      15
  137     174      38
  137     175       1
  137     176      33
  137     177      18
  137     178      43
  137     179      47
  137     180      30
  137     181       2
  137     182       4
  137     183       1
  137     184      35
  137     185      17
  137     186      29
  137     187      21
  137     188       8
  137     189      47
  137     190       6
  137     191      42
  137     192      21
  137     193      11
  137     194      29
  137     195      13
  137     196      18
  137     197      43
  137     198      40
  137     199       7
  137     200      30
  138     139      35
  138     140      28
  138     141      24
  138     142      38
  138     143       5
  138     144      27
  138     145       3
  138     146      40
  138     147      28
  138     148      11
  138     149      35
  138     150      17
  138     151      15
  138     152      11
  138     153      11
  138     154      36
  138     155      49
  138     156      24
  138     157       8
  138     158      44
  138     159       3
  138     160       2
  138     161       4
  138     162      28
  138     163      19
  138     164      33
  138     165      10
  138     166      41
  138     167      40
  138     168      48
  138     169      29
  138     170      18
  138     171      34
  138     172       4
  138     173      46
  138     174      40
  138     175      18
  138     176      27
  138     177      28
  138     178      37
  138     179      45
  138     180       5
  138     181      29
  138     182      12
  138     183      11
  138     184      35
  138     185      39
  138     186      27
  138     187       8
  138     188      44
  138     189      36
  138     190      42
  138     191      12
  138     192      39
  138     193      31
  138     194      48
  138     195      21
  138     196      22
  138     197      40
  138     198      20
  138     199       5
  138     200      14
  139     140      30
  139     141      36
  139     142      12
  139     143       4
  139     144       1
  139     145      14
  139     146      43
  139     147      30
  139     148      21
  139     149      43
  139     150      35
  139     151      24
  139     152       7
  139     153      36
  139     154      30
  139     155      30
  139     156      33
  139     157      31
  139     158      13
  139     159      29
  139     160      18
  139     161      46
  139     162      28
  139     163      29
  139     164       6
  139     165       8
  139     166      28
  139     167      23
  139     168       5
  139     169      35
  139     170      44
  139     171      17
  139     172       5
  139     173      16
  139     174      32
  139     175      16
  139     176      19
  139     177      35
  139     178      11
  139     179      26
  139     180      13
  139     181      40
  139     182      11
  139     183      19
  139     184      22
  139     185      37
  139     186      39
  139     187      26
  139     188      48
  139     189      17
  139     190      49
  139     191      28
  139     192      29
  139     193      42
  139     194      43
  139     195      17
  139     196       2
  139     197      19
  139     198      29
  139     199      29
  139     200      37
  140     141      19
  140     142      20
  140     143      14
  140     144      15
  140     145      35
  140     146      49
  140     147      12
  140     148      27
  140     149      40
  140     150      43
  140     151       1
  140     152       6
  140     153      49
  140     154      27
  140     155      10
  140     156      13
  140     157       6
  140     158      31
  140     159      48
  140     160      12
  140     161      26
  140     162      33
  140     163      24
  140     164      10
  140     165      21
  140     166       2
  140     167      49
  140     168      31
  140     169      22
  140     170      42
  140     171      37
  140     172       6
  140     173       4
  140     174      16
  140     175      44
  140     176      24
  140     177       4
  140     178      30
  140     179      25
  140     180      25
  140     181      29
  140     182      44
  140     183      20
  140     184      46
  140     185      23
  140     186      33
  140     187      28
  140     188      16
  140     189      48
  140     190      29
  140     191      40
  140     192      29
  140     193      15
  140     194      46
  140     195      33
  140     196       8
  140     197      39
  140     198      35
  140     199      10
  140     200      45
  141     142      48
  141     143       8
  141     144      39
  141     145      11
  141     146       2
  141     147      30
  141     148       7
  141     149      45
  141     150      21
  141     151      47
  141     152      20
  141     153      10
  141     154      14
  141     155      38
  141     156      15
  141     157      47
  141     158      11
  141     159      34
  141     160      12
  141     161      37
  141     162      31
  141     163      37
  141     164      13
  141     165      12
  141     166       4
  141     167      22
  141     168       3
  141     169      38
  141     170      21
  141     171      26
  141     172      21
  141     173      11
  141     174      42
  141     175      43
  141     176      30
  141     177      30
  141     178      44
  141     179       7
  141     180       4
  141     181      48
  141     182      31
  141     183      42
  141     184      31
  141     185      45
  141     186      34
  141     187      27
  141     188       1
  141     189      35
  141     190      11
  141     191      14
  141     192      28
  141     193      12
  141     194      25
  141     195      22
  141     196       1
  141     197      31
  141     198      42
  141     199      39
  141     200      12
  142     143      49
  142     144       8
  142     145      30
  142     146      40
  142     147      28
  142     148      44
  142     149      20
  142     150      14
  142     151       3
  142     152       4
  142     153       3
  142     154      47
  142     155      13
  142     156      36
  142     157      39
  142     158      23
  142     159       5
  142     160      15
  142     161      29
  142     162      24
  142     163      13
  142     164      26
  142     165      50
  142     166      43
  142     167       7
  142     168      32
  142     169      21
  142     170      23
  142     171      13
  142     172      18
  142     173      21
  142     174      35
  142     175      10
  142     176       1
  142     177      19
  142     178      21
  142     179      34
  142     180       9
  142     181       2
  142     182      44
  142     183       8
  142     184      17
  142     185      46
  142     186       9
  142     187      39
  142     188      20
  142     189      10
  142     190      14
  142     191      41
